<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.04.18	08:00:00	1.23773	1.23807	1.23486	1.23596	17629	0	1
2018.04.18	12:00:00	1.23594	1.23951	1.23415	1.23915	17486	0	1
2018.04.18	16:00:00	1.23915	1.23971	1.23710	1.23902	19986	0	1
2018.04.18	20:00:00	1.23902	1.23929	1.23722	1.23734	7389	0	1
2018.04.19	00:00:00	1.23726	1.23837	1.23704	1.23722	4087	0	1
2018.04.19	04:00:00	1.23722	1.23854	1.23646	1.23781	5773	0	1
2018.04.19	08:00:00	1.23781	1.24002	1.23600	1.23661	19210	0	1
2018.04.19	12:00:00	1.23661	1.23854	1.23542	1.23792	17787	0	1
2018.04.19	16:00:00	1.23792	1.23848	1.23291	1.23447	20682	0	1
2018.04.19	20:00:00	1.23447	1.23583	1.23356	1.23453	12721	0	1
2018.04.20	00:00:00	1.23446	1.23487	1.23389	1.23472	4183	0	1
2018.04.20	04:00:00	1.23472	1.23482	1.23362	1.23409	4545	0	1
2018.04.20	08:00:00	1.23409	1.23529	1.23118	1.23147	18424	0	1
2018.04.20	12:00:00	1.23147	1.23157	1.22900	1.22904	16841	0	1
2018.04.20	16:00:00	1.22904	1.23002	1.22496	1.22966	22259	0	1
2018.04.20	20:00:00	1.22966	1.22967	1.22799	1.22873	6077	0	1
2018.04.23	00:00:00	1.22695	1.22879	1.22683	1.22707	6201	0	1
2018.04.23	04:00:00	1.22707	1.22796	1.22650	1.22717	5017	0	1
2018.04.23	08:00:00	1.22717	1.22895	1.22376	1.22384	19961	0	1
2018.04.23	12:00:00	1.22382	1.22444	1.22250	1.22405	17150	0	1
2018.04.23	16:00:00	1.22405	1.22458	1.22104	1.22180	18980	0	1
2018.04.23	20:00:00	1.22180	1.22181	1.21975	1.22083	7168	0	1
2018.04.24	00:00:00	1.22083	1.22114	1.22015	1.22067	4244	0	1
2018.04.24	04:00:00	1.22067	1.22146	1.21845	1.22133	8447	0	1
2018.04.24	08:00:00	1.22133	1.22238	1.21816	1.22029	18267	0	1
2018.04.24	12:00:00	1.22030	1.22229	1.21963	1.22066	17594	0	1
2018.04.24	16:00:00	1.22066	1.22435	1.22012	1.22404	22676	0	1
2018.04.24	20:00:00	1.22404	1.22450	1.22312	1.22318	8935	0	1
2018.04.25	00:00:00	1.22311	1.22387	1.22246	1.22294	3610	0	1
2018.04.25	04:00:00	1.22294	1.22309	1.22152	1.22171	4994	0	1
2018.04.25	08:00:00	1.22171	1.22184	1.21866	1.22028	17131	0	1
2018.04.25	12:00:00	1.22028	1.22153	1.21703	1.21837	20978	0	1
2018.04.25	16:00:00	1.21836	1.21999	1.21679	1.21850	23761	0	1
2018.04.25	20:00:00	1.21850	1.21885	1.21600	1.21605	8468	0	1
2018.04.26	00:00:00	1.21599	1.21775	1.21599	1.21724	6341	0	1
2018.04.26	04:00:00	1.21724	1.21817	1.21679	1.21757	5612	0	1
2018.04.26	08:00:00	1.21759	1.21884	1.21561	1.21714	21006	0	1
2018.04.26	12:00:00	1.21714	1.22099	1.21446	1.21997	36792	0	1
2018.04.26	16:00:00	1.21997	1.22042	1.20981	1.21256	38388	0	1
2018.04.26	20:00:00	1.21255	1.21303	1.20963	1.21031	8600	0	1
2018.04.27	00:00:00	1.21031	1.21095	1.21013	1.21077	5129	0	1
2018.04.27	04:00:00	1.21077	1.21165	1.20967	1.21117	4827	0	1
2018.04.27	08:00:00	1.21117	1.21121	1.20647	1.20716	21173	0	1
2018.04.27	12:00:00	1.20716	1.20952	1.20553	1.20845	25683	0	1
2018.04.27	16:00:00	1.20844	1.21177	1.20733	1.21114	24763	0	1
2018.04.27	20:00:00	1.21114	1.21329	1.21003	1.21293	8432	0	1
2018.04.30	00:00:00	1.21248	1.21319	1.21190	1.21286	5053	0	1
2018.04.30	04:00:00	1.21286	1.21342	1.21213	1.21288	4781	0	1
2018.04.30	08:00:00	1.21288	1.21387	1.21020	1.21041	19260	0	1
2018.04.30	12:00:00	1.21041	1.21213	1.20722	1.20874	19053	0	1
2018.04.30	16:00:00	1.20874	1.21063	1.20641	1.21007	28349	0	1
2018.04.30	20:00:00	1.21007	1.21017	1.20725	1.20774	11266	0	1
2018.05.01	00:00:00	1.20772	1.20840	1.20674	1.20794	7210	0	1
2018.05.01	04:00:00	1.20794	1.20804	1.20707	1.20721	3663	0	1
2018.05.01	08:00:00	1.20721	1.20723	1.20326	1.20339	12464	0	1
2018.05.01	12:00:00	1.20339	1.20413	1.20169	1.20245	15194	0	1
2018.05.01	16:00:00	1.20245	1.20314	1.19814	1.20164	28722	0	1
2018.05.01	20:00:00	1.20164	1.20172	1.19882	1.19921	10826	0	1
2018.05.02	00:00:00	1.19921	1.19995	1.19875	1.19906	5485	0	1
2018.05.02	04:00:00	1.19906	1.20112	1.19892	1.20032	5673	0	1
2018.05.02	08:00:00	1.20032	1.20316	1.19900	1.19993	22969	0	1
2018.05.02	12:00:00	1.19993	1.20126	1.19933	1.20109	20610	0	1
2018.05.02	16:00:00	1.20110	1.20123	1.19530	1.19674	30949	0	1
2018.05.02	20:00:00	1.19674	1.20256	1.19379	1.19503	43156	0	1
2018.05.03	00:00:00	1.19503	1.19671	1.19477	1.19671	5599	0	1
2018.05.03	04:00:00	1.19671	1.19888	1.19641	1.19883	8372	0	1
2018.05.03	08:00:00	1.19883	1.20088	1.19662	1.19859	24550	0	1
2018.05.03	12:00:00	1.19860	1.20033	1.19651	1.19795	31132	0	1
2018.05.03	16:00:00	1.19795	1.19903	1.19494	1.19881	34865	0	1
2018.05.03	20:00:00	1.19880	1.20045	1.19713	1.19878	17349	0	1
2018.05.04	00:00:00	1.19878	1.19928	1.19800	1.19841	4555	0	1
2018.05.04	04:00:00	1.19841	1.19954	1.19821	1.19860	3783	0	1
2018.05.04	08:00:00	1.19860	1.19875	1.19585	1.19629	14906	0	1
2018.05.04	12:00:00	1.19629	1.19942	1.19529	1.19674	26184	0	1
2018.05.04	16:00:00	1.19673	1.19673	1.19108	1.19636	39263	0	1
2018.05.04	20:00:00	1.19635	1.19662	1.19524	1.19609	9705	0	1
2018.05.07	00:00:00	1.19507	1.19697	1.19507	1.19697	4358	0	1
2018.05.07	04:00:00	1.19697	1.19780	1.19595	1.19602	4912	0	1
2018.05.07	08:00:00	1.19602	1.19607	1.19216	1.19306	13231	0	1
2018.05.07	12:00:00	1.19306	1.19331	1.18975	1.19191	14626	0	1
2018.05.07	16:00:00	1.19191	1.19380	1.19048	1.19331	19935	0	1
2018.05.07	20:00:00	1.19331	1.19339	1.19194	1.19218	8055	0	1
2018.05.08	00:00:00	1.19218	1.19387	1.19197	1.19359	5503	0	1
2018.05.08	04:00:00	1.19358	1.19363	1.19088	1.19129	6022	0	1
2018.05.08	08:00:00	1.19129	1.19331	1.18828	1.18882	24159	0	1
2018.05.08	12:00:00	1.18883	1.18959	1.18614	1.18661	17672	0	1
2018.05.08	16:00:00	1.18661	1.18862	1.18380	1.18795	29810	0	1
2018.05.08	20:00:00	1.18795	1.18836	1.18557	1.18640	18469	0	1
2018.05.09	00:00:00	1.18638	1.18698	1.18535	1.18540	5254	0	1
2018.05.09	04:00:00	1.18540	1.18598	1.18427	1.18550	7539	0	1
2018.05.09	08:00:00	1.18550	1.18589	1.18226	1.18559	21479	0	1
2018.05.09	12:00:00	1.18559	1.18969	1.18502	1.18860	24731	0	1
2018.05.09	16:00:00	1.18860	1.18864	1.18410	1.18549	25442	0	1
2018.05.09	20:00:00	1.18549	1.18682	1.18477	1.18501	8285	0	1
2018.05.10	00:00:00	1.18502	1.18556	1.18429	1.18490	5681	0	1
2018.05.10	04:00:00	1.18490	1.18753	1.18465	1.18741	7453	0	1
2018.05.10	08:00:00	1.18739	1.18792	1.18514	1.18728	22701	0	1
2018.05.10	12:00:00	1.18728	1.19362	1.18710	1.19269	36304	0	1
2018.05.10	16:00:00	1.19269	1.19465	1.18751	1.19106	38792	0	1
2018.05.10	20:00:00	1.19106	1.19339	1.19089	1.19149	11854	0	1
2018.05.11	00:00:00	1.19145	1.19240	1.19112	1.19232	6232	0	1
2018.05.11	04:00:00	1.19232	1.19249	1.19113	1.19143	5207	0	1
2018.05.11	08:00:00	1.19143	1.19257	1.18911	1.19213	20497	0	1
2018.05.11	12:00:00	1.19213	1.19586	1.19134	1.19508	17759	0	1
2018.05.11	16:00:00	1.19508	1.19679	1.19332	1.19578	27506	0	1
2018.05.11	20:00:00	1.19579	1.19587	1.19349	1.19417	8354	0	1
2018.05.14	00:00:00	1.19418	1.19642	1.19363	1.19642	6935	0	1
2018.05.14	04:00:00	1.19643	1.19686	1.19560	1.19564	4739	0	1
2018.05.14	08:00:00	1.19564	1.19859	1.19512	1.19843	21947	0	1
2018.05.14	12:00:00	1.19843	1.19928	1.19726	1.19848	16755	0	1
2018.05.14	16:00:00	1.19848	1.19961	1.19620	1.19761	19207	0	1
2018.05.14	20:00:00	1.19761	1.19763	1.19260	1.19262	10667	0	1
2018.05.15	00:00:00	1.19261	1.19383	1.19231	1.19364	5324	0	1
2018.05.15	04:00:00	1.19364	1.19385	1.19129	1.19140	5531	0	1
